text_bem,text_en,score
"Kaifeng, ishina lyobe naliwama nganshi.","Caifeng, I like your name.",0.7786740431819114
Bushe finshi ulemoneka kwati alefwaya kundondolwela?,What are you trying to tell me?,0.7957138640782249
Ukuboko kwandi ukwa ku kulyo napona mutulo.,My right hand has fallen asleep.,0.8285974388441364
Umumana upitile mu musumba wa Paris ni Seine.,The river that flows through Paris is the Seine.,0.8929665710449928
Bushe inkondo ya mu nshiku mutanda yalikale inshiku shinga?,How many days did the Six-Day War last?,0.8634581130878629
Cilemoneka kwati pa cibelushi kwali talala saana.,"On Tuesday, it was really cold.",0.7714206343257545
Akabwa kakwe kali akabusaka sana.,Her puppy is clean.,0.7757645265618263
mwati waliupanapo?,Were you ever married?,0.7774498765331279
Ukwabula amenshi takuli ubumi,"Without water, there's no life.",0.7706300414332629
Efyo naishiba fye pali ena.,This is what I know about him.,0.7858293453669066
Tom ilyo amwene Mary alimwishiba.,Tom identified Mary when he saw her.,0.776370820149351
Bushe imitengo ya ifi fyonse ifulile inshi?,What will be the cost of all the treatments?,0.8087304058407265
Mukumona kwandi uyu mulumendo innocent.,"In my opinion, he's innocent.",0.7794348268593356
Bushe nibanani baleisa ku ncende iyi mukulya icungulo bushiku?,Who's coming to dinner?,0.7793378287250606
Indeke shiponena pa cibansa ca ndeke.,Planes land at the airport.,0.7921694891699523
Nomba cabipa cakutila Tom talefwaya ukwikala mupepi na Mary.,The problem is that Tom doesn't want to sit near Mary.,0.7909685511786613
Bushe ningepekanya shani ukuya ku calo cimbi?,How should I prepare for a trip to a foreign country?,0.7843616801747872
Ishina lyakwe nalikwata ubupilibulo ubusuma sana.,His name has a very interesting meaning.,0.8109854099002285
Ubwato nabubunda pakati kabemba.,The ship capsized in the middle of the ocean.,0.9039060706010056
"Nga tawisa kuli ine, naisa na kuli iwe.","If you don't come to me, I'll come to you.",0.7726323139590727
Kwena nangula ali mulwele aishile mukubomba.,"Even though he was sick, he came to work.",0.827180665240442
Bushe ninshi ulefwaila ukusambilila icisungu?,Why do you want to learn English?,0.7865831718336165
Spain icaalo icafunguluka.,Spain is a developed country.,0.8031738995746985
Bushe naubamona?,Do you see them?,0.8523673176262838
Kanshi wilacelwa kusukulu.,Don't be late to school.,0.7801540369616209
Bushe iyi filimu ipya ilemoneka shani?,What do you think of the new movie?,0.8219084234590669
"Tom atemwa ukwangasha imipila iikulu. Mukumona kwakwe, abana abanono ebengaasha utumipila utunono.","Tom prefers to play with big balls. In his opinion, only little kids play with small balls.",0.7825618715084341
Umutende waliba uwakankala sana.,Peace is very important.,0.8090342209574873
Tom apela Mary inambala yakwe.,Tom gave Mary his telephone number.,0.8224169208579025
Kanshi lyonse pa cibelushi acilaya mukumumona kucipatala.,He went to visit her at the hospital every Monday.,0.7748737552648023
Motoka naikwata icakwenseshako,A car has a steering wheel.,0.8211183201804567
awe kwena icitabo ici nkacilumba saana ukucila icakubalilapo.,I would recommend this book even more than the first.,0.7979109578263978
Bushe niba kafundisha bakwe nibani?,What's his teacher's name?,0.821052715426007
Bushe mwibumba lyeno muli abantu banga?,How many people are in your group?,0.8766404259847419
Mayuko afuma mu muputule.,Mayuko left the room.,0.7872119031397422
Bushe nibanani balile ifyakulya ifi?,Who ordered pizza?,0.7780406066719826
Bushe umuntu kuti apekanya shani pakuya ku calo cimbi?,How should one prepare for a trip to a foreign country?,0.7705297070432845
Bekele umo umo.,They are sitting one after the other.,0.8264885692120897
Ukupeepa fwaka balilesha muncende yonse iya fyakulya.,Smoking is prohibited in every section of the restaurant.,0.7739840298620733
Banina bali kwati fibusa kuli ine.,My mother is like a friend to me.,0.7931748094645924
Mwibala lyesu muli amaluba ayalekana lekana.,Our garden is full of colorful flowers.,0.8186850627671467
Bushe ishitima lilekonkapo lilafuma nsitanshi?,At what time does the next train leave?,0.8094293536582833
"Bill, Bill, ulemoneka shani?","Bill, Bill! How do you feel?",0.784755708088465
Alecencenta napali lamya.,She is checking her phone.,0.8098246793420792
Bushe ishi shine ishiwi finshi lilepilibula?,What does this word mean exactly?,0.7886916826696788
Acilafwaya ukwingila mucikocikala.,She wanted to enter the carriage.,0.7957138640782249
Bushe nawishibapo umuntu uwakucalo ca Boston?,Do you know anyone from Boston?,0.7891912011945019
Cilemoneka kwati bwinga ubu.,It looks like a wedding.,0.7751587064489669
ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya,I hope you get the flowers I sent yesterday.,0.9207934534340386
Bushe nibanani bamusambilishe icingeleshi?,Who taught her English?,0.8221492424176472
Ndembelako nga uleisa.,Write to me if you're coming.,0.7742508401614485
Cila umo na umo muntu ali fye eka.,Every person is unique.,0.7920489297837887
Bushe iyi filimu uletontonkanyapo shani?,What do you think of the movie?,0.8462813527673168
Bushe ni nshita nshi mubwela?,At what time are you coming back?,0.7799847575265304
Bushe nipesa apali lamya iili mupepi?,Where is the closest telephone?,0.7889287058660144
"Bushe nga cakuti ababomfi batatu baleimba inshilnga shibili mu nshiku shine, bushe ababomfi mutanda baleimba inshilnga shisano mu nshiku shinga?","If three workers dig two channels in four days, in how many days will six workers dig four channels?",0.7953049835769546
Naileko ku Paris imiku ibili uyu mwaka wafumineko.,I was in Paris twice last year.,0.8213498996360845
"Kwena bonse bakateka ba calo ca USA bankanda yabuta, ukufumishakofye Barack Obama.","With the exception of Barack Obama, all US presidents have been white.",0.7703813995885941
Lolesha ulutanda lulepona.,Look! A falling star!,0.7715062543077493
Ubusanshi buli mu muputule.,The bed is in the room.,0.8653339646551952
Eliyahu mupolofeta wa kwa lesa.,Eliyahu is a prophet of God.,0.8294708362555968
Bushe library yaku masukulu yakalamba nayesuka nomba?,Is the university library open now?,0.7795617021931905
Ine nafyalilwa mu 1980.,I was born in 1980.,0.8819225429346448
Inkoko yalikalila ilini elyo kukanwa kafuma.,A chicken hatches an egg and a chick emerges.,0.7800186151241185
Ububumapepo bwafumine kucaalo ca India.,Buddhism originated in India.,0.77390194046531
Tom teshibikwe ngacakwebati Mary alaisa mailo.,Tom isn't sure if Mary will come tomorrow.,0.8496218870883143
Kwaliba intanda ishingi kabili ishikalamba ukucila akasuba.,There exist several stars which are larger than our Sun.,0.7784628249317633
Mweshi wafumineko yalokele icine cine.,The preceding month was very rainy.,0.8721499867122847
Tom takwete saana ifikope fyakubwaice.,Tom doesn't have a lot of childhood photos.,0.8418651662203595
Abantu abashakwata ukwishiba nibalya abantu abashakwata amaka.,A people without knowledge is a people without strength.,0.800613295408011
Nafwala ilaya ilya mito mito.,He's wearing a gray dress.,0.7829185836108049
Abasungu amasukulu tendeka ukwamba ukwisa mu mwenshi wa Lusuba.,In Europe the schools start up in September.,0.7876732999694134
Bushe ni nshita nshi umutemwikwa obe alebwela ku ng'anda?,At what time will your girlfriend come back home?,0.8890527733408549
Cingilila umwinshi.,Protect the entrance.,0.8027382667004205
Naci eba kapokola fyonse ifyo naishiba.,I told the policeman everything I knew.,0.8145836745758614
Umulilo naupwisha umusumba onse.,The fire wiped out the city.,0.8043790574789389
Tom alishiba ifikankala ukubikishako amano.,Tom knows what's worth paying attention to.,0.7804322311108647
Mary talefwaya ukwikala na ine.,Mary doesn't want to live with me anymore.,0.891592496076707
Kanshi tukemoneko pa cibelushi.,We'll see each other Wednesday.,0.7702743484881356
Ndetontokanya mukushita icimbayambaya icipya.,I'm about to buy a new car.,0.8234285528145076
Ndemona indeke shisano shilepupuka kwati fyoni.,I saw five airplanes flying like birds.,0.8061752715942765
Bushe bonse mwalimupepi?,Were you both nearby?,0.8151141792079667
Carmen lishina lya ci Spanish.,Carmen is a Spanish name.,0.8096489498449825
Mary taleonaula icakufwala afwele.,Mary is not ruining her clothing.,0.7754149447550619
Mulandu nshi bamwipwilile?,Why was she killed?,0.8405439352986058
Ilyo twali abaice twaleyangalila pamo cila bushiku.,"When we were kids, we played together every day.",0.8142428190887253
Limo bakafundisha balibika umutebeto elyo baeba abena mupalamano bonse ukuti balyeko.,Once the teacher organized a banquet and invited all the neighbors.,0.7772811722699631
Mweshi wafumineko ninshi infula yaliloka sana.,It was very rainy the month before.,0.7854840884144875
Bushe naumona ulupili ulukwete amenshi makasa pamulu?,Can you see the mountain peak covered with snow?,0.7938875806372714
Bushe nawishiba ukulisha pintu?,Do you know how to whistle?,0.8045695044941401
"Nga naunaka, kalale!","If you're tired, go to sleep!",0.8007374015910395
Ili ishitima lienda panono panono.,This train moves very slowly.,0.7716432338500764
Mary aleonaula ifyakufwala.,Mary's destroying her clothes.,0.8319783504673238
Pa sondo twalaya mukuya ku Germany.,On Sunday we will travel to Germany.,0.7992183481625332
Umukaka uli uwabuta nenshita yabushiku.,Milk is white even at night.,0.7917785346377231
Na toloka ukufuma pa busanshi.,I jumped up from the bed.,0.7856758804019158
Bushe nawishiba ukuti Tom alikwata umwana umwaume?,Did you know that Tom has a son?,0.8579837843833761
Nalimo alilwele ubulwele.,Maybe he was sick.,0.7824044161186602
Bushe nibanani bali panchende ya kwa Tom?,Who's at Tom's place?,0.7792355013472282
Nalekelako ukuboko.,He released his grip.,0.7838557456651495
Nacifwaika nama buku pakusambilila icingeleshi.,I was in need of books to learn English.,0.7971721944127987
Bushe kwena abantu balikwatisha amaka pamumpanga wafinama?,Does humankind have dominion over the animal kingdom?,0.7982433350492246
Presidential mansion ili mumusumba wa Cingeleshi.,The President's mansion is located in the capital city.,0.7710440560396902
Bushe incito iileenda shani?,How's your new job going?,0.774402085028884
Tom akonkanyepo ukulanda.,Tom continued to speak.,0.7744188867090225
Afumine ku Japan ninshi nakwata imyaka ikumi.,She arrived from Japan at the age of 10.,0.8409465627413325
Bushe ninshi wailile ku Japan?,Why'd you go to Japan?,0.7833774640608182
Ken napeta icipepala pakati.,Ken folded the sheet in half.,0.9016619341640674
Ubushiku bwakonkapo pa sondo ni pa cibelushi.,The day after Sunday is Monday.,0.7806091800451187
Tulelomba ubwelelo,We're asking for forgiveness.,0.7770643338127728
Lelo nalipilisha.,Today I'm paying.,0.8407931587189315
"Ine nafyalilwa mu mwaka wa 2002, mu calo ca Israel.",I was born in Israel in 2002.,0.7828994742873427
Bushe uyu umukashana uwayemba uuli na iwe ninani?,Who's the pretty young woman who's with you?,0.8163754991190234
Bushe batata baciya kwisa?,Where did Daddy go?,0.7876925258143219
Bushe batata baciya kwisa?,Where did Dad go?,0.8223767623111964
Tecisuma ukuseka bakalamba bamilimo pantanshi ya bantu.,It's not appropriate to laugh at the boss in front of people.,0.8551365282538257
"Ukufumishako Barack Obama, bakateka bonse aba ku calo ca United States aba nkanda yabuuta.","Apart from Barack Obama, all US presidents were white.",0.7705122549241271
Paulina nafwala akasote ka kashikila.,Paulina has a pink hat.,0.8235668355232386
Tom alenwa coffee yafita ukwabula isukale.,Tom drinks black coffee without sugar.,0.8220039831498249
Utunya tatwishibe iciweme neibi.,Infants are not conscious of good and evil.,0.7748811912585449
Batata nabo limo balaya kucalo cimbi.,My father goes abroad sometimes.,0.8269144059002204
"Iyo nakalya ishina lyandi te Maria, Theresa.","No, my name is not Maria. My name is Theresa.",0.8181405304020601
Abalumendo baleteya umupila wakumakasa.,The boys played soccer.,0.8411992899433915
Bashita imyotoka nama jewelry.,They bought cars and jewelry.,0.7917091393750303
Alemoneka uwasansamuka.,He looked happy.,0.7778506785375244
"""Icilemoneka icawama saana"", Hiroshi amwebele.","""This looks so interesting,"" Hiroshi said.",0.771399713594381
Bushe ulefwaya icisabo?,Do you need fruit?,0.8861431815823063
"Pa sondo taata takwata fimbi ifyo acita,atemwa ukutamba icitunshitunshi.","On Sundays, my father does nothing but watch television.",0.7733965871349052
Ishitima nalicelwa ukubutuka icungulo bushiku.,The train is running thirty minutes late.,0.7736462021362388
Bushe ni nshita nshi waile mukusendama mailo?,At what time did you go to bed yesterday?,0.868249601233907
Icimbayambaya nacibutuka saana.,The car traveled quickly.,0.7990882736675179
Imbwa yakwe ilemukonkafye konsefye emo aleya.,His dog follows him everywhere.,0.792901985932561
"Pafililo tatuseka, na ukuseka tatuseka iyo.","At funerals we don't tell jokes, and we don't laugh!",0.785269782561338
Nga pali ifyo ushishibe fyakwipusha fye.,"If there's something that you don't understand, just ask.",0.8191244673289213
Cakupapusha efyo balembelepo pali iwe mufipepala.,It's shocking what they wrote about you in the papers.,0.8303795522365522
Alelomba ubwafwilisho nomba tapali nangu umo uwishile.,"She asked for help, but no one came.",0.77975204810903
Nakobeka icampepo kunuma ya cibi.,She'll hang up her coat behind the door.,0.8022680452376317
Mu musumba wa Baghdad namwikala inshiku shitatu.,We spent three days in Baghdad.,0.7716341041901973
Eficitika ngawatampa ukubomba nombaline ukwabula ukuipekanya.,That's what happens when you start working immediately without preparing beforehand.,0.7828994742873427
Ulunkoto lwa mwinensu lwa katapa katapa.,The neighbor's lawn is greener.,0.810246578522164
"""ninshi naupwa ukuteya uyu umupila wakumakasa wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamupila wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamungololo wamung","""Have you finished?"" ""No, I haven't even started.""",0.8616330618547069
"Uku kumbali yalupili, imfula tailoka sana.","On this side of the mountain, it doesn't rain much.",0.8049952152963339
